household_key,BASKET_ID,PRODUCT_ID,QUANTITY,SALES_VALUE,STORE_ID,RETAIL_DISC,Week_day,Date,TRANSACTION_TIME
467,27069347081,963971,1,2.09,296,0.0,Tue,2019-01-08,22:28
467,27069347081,964968,2,2.0,296,-2.98,Tue,2019-01-08,22:28
467,27069347081,981760,1,0.79,296,-0.6,Tue,2019-01-08,22:28
467,27069347081,987696,1,2.59,296,0.0,Tue,2019-01-08,22:28
467,27069347081,990335,1,2.5,296,-0.77,Tue,2019-01-08,22:28
467,27069347081,1004906,1,1.99,296,0.0,Tue,2019-01-08,22:28
467,27069347081,1007195,8,3.2,296,0.0,Tue,2019-01-08,22:28
467,27069347081,1024306,2,3.0,296,-1.58,Tue,2019-01-08,22:28
467,27069347081,1071939,1,1.19,296,-0.1,Tue,2019-01-08,22:28
467,27069347081,1080513,1,2.59,296,0.0,Tue,2019-01-08,22:28
467,27069347081,1082185,1,1.4,296,0.0,Tue,2019-01-08,22:28
467,27069347081,1127831,2,3.0,296,-2.98,Tue,2019-01-08,22:28
467,27069347081,6463718,1,2.47,296,-1.22,Tue,2019-01-08,22:28
1917,27069356878,867188,1,1.49,32004,0.0,Tue,2019-01-08,17:37
1917,27069356878,870106,1,2.29,32004,0.0,Tue,2019-01-08,17:37
1917,27069356878,906655,1,2.29,32004,-0.5,Tue,2019-01-08,17:37
1917,27069356878,914126,1,8.99,32004,-1.0,Tue,2019-01-08,17:37
1917,27069356878,946964,1,0.89,32004,0.0,Tue,2019-01-08,17:37
1917,27069356878,971792,1,2.29,32004,0.0,Tue,2019-01-08,17:37
1917,27069356878,975085,1,7.99,32004,0.0,Tue,2019-01-08,17:37
1917,27069356878,1065045,1,0.69,32004,-0.2,Tue,2019-01-08,17:37
1917,27069356878,1067614,2,3.99,32004,-3.99,Tue,2019-01-08,17:37
1917,27069356878,1072680,1,2.5,32004,-1.19,Tue,2019-01-08,17:37
1917,27069356878,1136199,1,0.69,32004,-0.2,Tue,2019-01-08,17:37
1917,27069356878,6633342,1,3.99,32004,0.0,Tue,2019-01-08,17:37
1917,27069356878,6773118,1,1.99,32004,-0.6,Tue,2019-01-08,17:37
1917,27069356878,6773145,1,1.99,32004,-0.6,Tue,2019-01-08,17:37
1917,27069356878,9296870,1,2.5,32004,-1.19,Tue,2019-01-08,17:37
93,27069356895,825475,1,3.99,32004,0.0,Tue,2019-01-08,17:42
93,27069356895,908636,1,1.67,32004,-0.82,Tue,2019-01-08,17:42
93,27069356895,933609,1,1.67,32004,-0.82,Tue,2019-01-08,17:42
93,27069356895,1007082,1,2.0,32004,-0.69,Tue,2019-01-08,17:42
93,27069356895,1018942,1,1.5,32004,-0.69,Tue,2019-01-08,17:42
93,27069356895,1069296,1,2.0,32004,-0.69,Tue,2019-01-08,17:42
93,27069356895,1108221,1,4.79,32004,0.0,Tue,2019-01-08,17:42
93,27069356895,1123436,1,1.66,32004,-0.83,Tue,2019-01-08,17:42
93,27069356895,1133370,1,1.5,32004,-0.69,Tue,2019-01-08,17:42
93,27069356895,6464080,1,2.09,32004,0.0,Tue,2019-01-08,17:42
93,27069356895,7025248,1,2.99,32004,-0.6,Tue,2019-01-08,17:42
93,27069356895,8119157,1,2.0,32004,-0.69,Tue,2019-01-08,17:42
93,27069356895,9419443,1,2.89,32004,-0.5,Tue,2019-01-08,17:42
1861,27069357651,981521,1,0.99,32004,-0.7,Tue,2019-01-08,21:17
1861,27069357651,6552347,1,3.49,32004,-0.7,Tue,2019-01-08,21:17
2205,27069362785,849843,1,0.99,31642,-0.3,Tue,2019-01-08,19:54
2205,27069362785,1003188,1,1.5,31642,-0.29,Tue,2019-01-08,19:54
2205,27069362785,1122547,1,1.75,31642,-0.44,Tue,2019-01-08,19:54
2205,27069362785,1127732,1,2.19,31642,-0.3,Tue,2019-01-08,19:54
2305,27069365380,840227,2,3.78,414,0.0,Tue,2019-01-08,11:46
2305,27069365380,844179,1,3.62,414,-1.28,Tue,2019-01-08,11:46
2305,27069365380,915844,1,2.99,414,0.0,Tue,2019-01-08,11:46
2305,27069365380,917438,1,2.99,414,-1.0,Tue,2019-01-08,11:46
2305,27069365380,937210,1,29.34,414,0.0,Tue,2019-01-08,11:46
2305,27069365380,960984,1,1.25,414,-0.34,Tue,2019-01-08,11:46
2305,27069365380,1005173,1,3.0,414,-0.99,Tue,2019-01-08,11:46
2305,27069365380,1013572,1,1.19,414,-0.3,Tue,2019-01-08,11:46
2305,27069365380,1021152,1,1.49,414,0.0,Tue,2019-01-08,11:46
2305,27069365380,1029743,1,2.49,414,0.0,Tue,2019-01-08,11:46
2305,27069365380,1062294,1,0.99,414,0.0,Tue,2019-01-08,11:46
2305,27069365380,1063364,1,0.5,414,-0.19,Tue,2019-01-08,11:46
2305,27069365380,1069082,1,0.59,414,-0.6,Tue,2019-01-08,11:46
2305,27069365380,1082185,1,1.04,414,0.0,Tue,2019-01-08,11:46
2305,27069365380,1113189,1,1.25,414,-0.04,Tue,2019-01-08,11:46
2305,27069365380,1124729,1,0.25,414,-0.3,Tue,2019-01-08,11:46
2305,27069365380,1129725,1,2.99,414,0.0,Tue,2019-01-08,11:46
2305,27069365380,6442594,1,4.88,414,-2.61,Tue,2019-01-08,11:46
2305,27069365380,6442622,1,3.52,414,-1.17,Tue,2019-01-08,11:46
2305,27069365380,8069118,1,1.55,414,-1.49,Tue,2019-01-08,11:46
2305,27069365380,9483647,1,2.99,414,0.0,Tue,2019-01-08,11:46
2305,27069365380,9855715,1,1.0,414,0.0,Tue,2019-01-08,11:46
122,27069411134,1122428,1,3.18,330,0.0,Tue,2019-01-08,14:30
372,27069425941,874116,1,0.25,445,0.0,Tue,2019-01-08,12:47
372,27069425941,925054,2,3.33,445,-2.25,Tue,2019-01-08,12:47
372,27069425941,936094,1,7.99,445,0.0,Tue,2019-01-08,12:47
372,27069425941,986293,1,2.5,445,-0.79,Tue,2019-01-08,12:47
372,27069425941,986394,4,1.0,445,-1.18,Tue,2019-01-08,12:47
372,27069425941,1002838,1,1.67,445,-1.12,Tue,2019-01-08,12:47
372,27069425941,1005186,1,1.82,445,0.0,Tue,2019-01-08,12:47
372,27069425941,1066796,1,2.5,445,-0.79,Tue,2019-01-08,12:47
372,27069425941,1124729,4,1.0,445,-1.18,Tue,2019-01-08,12:47
1828,27069430608,933238,1,32.25,442,0.0,Tue,2019-01-08,12:03
1828,27069430608,1075007,2,0.58,442,0.0,Tue,2019-01-08,12:03
1828,27069430608,8068338,1,4.59,442,0.0,Tue,2019-01-08,12:03
1828,27069430608,8068710,1,2.99,442,0.0,Tue,2019-01-08,12:03
1828,27069430608,8069082,1,2.99,442,0.0,Tue,2019-01-08,12:03
1828,27069430608,8069238,1,1.99,442,0.0,Tue,2019-01-08,12:03
575,27069463088,862349,1,1.79,388,-0.2,Tue,2019-01-08,22:09
575,27069463088,865178,1,1.34,388,-0.15,Tue,2019-01-08,22:09
575,27069463088,866211,1,3.78,388,0.0,Tue,2019-01-08,22:09
575,27069463088,878996,1,3.67,388,0.0,Tue,2019-01-08,22:09
575,27069463088,900418,1,2.32,388,-0.17,Tue,2019-01-08,22:09
575,27069463088,948468,1,2.5,388,-0.99,Tue,2019-01-08,22:09
575,27069463088,961554,1,1.52,388,-0.17,Tue,2019-01-08,22:09
575,27069463088,1013947,1,2.5,388,-0.99,Tue,2019-01-08,22:09
575,27069463088,1040371,1,2.32,388,-0.17,Tue,2019-01-08,22:09
575,27069463088,1046919,1,3.69,388,0.0,Tue,2019-01-08,22:09
575,27069463088,1059236,1,2.42,388,-0.17,Tue,2019-01-08,22:09
575,27069463088,1095275,10,5.0,388,0.0,Tue,2019-01-08,22:09
575,27069463088,1104150,1,2.0,388,-1.29,Tue,2019-01-08,22:09
575,27069463088,1116733,1,5.99,388,-1.0,Tue,2019-01-08,22:09
575,27069463088,1126011,1,2.54,388,0.0,Tue,2019-01-08,22:09
575,27069463088,5978656,0,0.0,388,0.0,Tue,2019-01-08,22:09
432,27069522101,822109,1,3.49,368,0.0,Tue,2019-01-08,20:28
2008,27069542633,821200,1,2.39,401,0.0,Tue,2019-01-08,18:30
2008,27069542633,834117,1,3.99,401,-1.0,Tue,2019-01-08,18:30
2008,27069542633,835530,2,5.0,401,-2.98,Tue,2019-01-08,18:30
2008,27069542633,853601,1,4.19,401,0.0,Tue,2019-01-08,18:30
2008,27069542633,863030,1,1.99,401,-1.3,Tue,2019-01-08,18:30
2008,27069542633,879504,1,2.5,401,-0.49,Tue,2019-01-08,18:30
2008,27069542633,890610,2,2.29,401,-2.29,Tue,2019-01-08,18:30
2008,27069542633,913785,1,0.99,401,-1.0,Tue,2019-01-08,18:30
2008,27069542633,923208,1,1.89,401,0.0,Tue,2019-01-08,18:30
2008,27069542633,929605,1,0.99,401,-0.3,Tue,2019-01-08,18:30
2008,27069542633,937292,2,6.0,401,-1.98,Tue,2019-01-08,18:30
2008,27069542633,951590,2,3.0,401,-0.98,Tue,2019-01-08,18:30
2008,27069542633,962185,1,2.5,401,-0.49,Tue,2019-01-08,18:30
2008,27069542633,965697,1,3.99,401,0.0,Tue,2019-01-08,18:30
2008,27069542633,972629,1,0.59,401,-0.2,Tue,2019-01-08,18:30
2008,27069542633,976998,1,0.59,401,-0.2,Tue,2019-01-08,18:30
2008,27069542633,981760,2,2.3,401,-0.48,Tue,2019-01-08,18:30
2008,27069542633,1010029,1,0.69,401,-0.2,Tue,2019-01-08,18:30
2008,27069542633,1020581,2,5.79,401,-5.34,Tue,2019-01-08,18:30
2008,27069542633,1070015,1,0.99,401,0.0,Tue,2019-01-08,18:30
2008,27069542633,1084331,1,1.5,401,-0.19,Tue,2019-01-08,18:30
2008,27069542633,1088841,2,5.98,401,0.0,Tue,2019-01-08,18:30
2008,27069542633,1098066,2,1.98,401,-0.6,Tue,2019-01-08,18:30
2008,27069542633,5981097,1,1.99,401,0.0,Tue,2019-01-08,18:30
2008,27069542633,7441210,1,2.0,401,-1.19,Tue,2019-01-08,18:30
2008,27069542633,9469110,1,2.5,401,-1.49,Tue,2019-01-08,18:30
926,27069546961,825313,1,1.99,384,0.0,Tue,2019-01-08,15:41
926,27069546961,825365,2,5.0,384,-0.98,Tue,2019-01-08,15:41
926,27069546961,843464,1,3.29,384,-0.5,Tue,2019-01-08,15:41
926,27069546961,844179,1,2.41,384,-0.84,Tue,2019-01-08,15:41
926,27069546961,858001,1,1.99,384,-0.6,Tue,2019-01-08,15:41
926,27069546961,876991,1,2.69,384,-0.9,Tue,2019-01-08,15:41
926,27069546961,880308,2,4.0,384,-1.18,Tue,2019-01-08,15:41
926,27069546961,1034686,2,3.33,384,-2.05,Tue,2019-01-08,15:41
926,27069546961,1038698,1,2.99,384,0.0,Tue,2019-01-08,15:41
926,27069546961,1134633,1,2.39,384,-0.3,Tue,2019-01-08,15:41
926,27069546961,1136257,1,1.67,384,-1.02,Tue,2019-01-08,15:41
926,27069546961,5570240,1,3.5,384,0.0,Tue,2019-01-08,15:41
926,27069546961,7410217,1,9.99,384,-4.3,Tue,2019-01-08,15:41
2110,27069565793,820603,1,4.39,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,822965,1,1.39,375,-0.2,Tue,2019-01-08,11:31
2110,27069565793,859592,1,1.19,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,866211,1,4.2,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,866697,1,3.99,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,892294,1,2.09,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,904422,1,1.79,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,905868,1,1.0,375,-0.19,Tue,2019-01-08,11:31
2110,27069565793,923673,1,2.78,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,934639,1,2.34,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,937614,1,1.39,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,1000237,1,3.29,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,1003738,1,3.59,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,1007210,1,2.78,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,1010259,1,3.99,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,1015177,1,1.19,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,1017313,1,1.89,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,1035051,1,2.5,375,-1.29,Tue,2019-01-08,11:31
2110,27069565793,1049993,1,5.69,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,1053282,1,2.0,375,-1.99,Tue,2019-01-08,11:31
2110,27069565793,1082185,1,1.12,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,1096343,1,1.0,375,-0.19,Tue,2019-01-08,11:31
2110,27069565793,1116664,1,2.19,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,1117393,1,3.11,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,1129266,1,2.5,375,-0.39,Tue,2019-01-08,11:31
2110,27069565793,1135681,4,5.16,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,5565005,1,3.0,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,5569327,1,2.75,375,-0.54,Tue,2019-01-08,11:31
2110,27069565793,6034857,1,2.0,375,-0.49,Tue,2019-01-08,11:31
2110,27069565793,7158416,1,4.99,375,0.0,Tue,2019-01-08,11:31
2110,27069565793,8181164,1,2.39,375,-1.3,Tue,2019-01-08,11:31
2110,27069565793,9571047,3,3.27,375,0.0,Tue,2019-01-08,11:31
932,27069575898,836261,1,11.98,300,-3.01,Tue,2019-01-08,17:55
789,27069596509,6773099,2,16.98,439,0.0,Tue,2019-01-08,13:53
105,27069665515,825731,1,2.5,403,-0.29,Tue,2019-01-08,11:42
105,27069665515,855302,1,1.0,403,-0.5,Tue,2019-01-08,11:42
105,27069665515,856772,1,1.22,403,-0.07,Tue,2019-01-08,11:42
105,27069665515,860299,2,3.0,403,-2.98,Tue,2019-01-08,11:42
105,27069665515,860776,2,1.18,403,0.0,Tue,2019-01-08,11:42
105,27069665515,863447,1,5.45,403,-2.19,Tue,2019-01-08,11:42
105,27069665515,944836,3,11.97,403,0.0,Tue,2019-01-08,11:42
105,27069665515,965210,2,2.0,403,-0.98,Tue,2019-01-08,11:42
105,27069665515,966684,1,4.99,403,-2.0,Tue,2019-01-08,11:42
105,27069665515,968687,1,2.59,403,0.0,Tue,2019-01-08,11:42
105,27069665515,969836,1,2.59,403,0.0,Tue,2019-01-08,11:42
105,27069665515,995242,2,3.38,403,0.0,Tue,2019-01-08,11:42
105,27069665515,1002980,4,4.0,403,-2.0,Tue,2019-01-08,11:42
105,27069665515,1012587,1,6.99,403,-1.0,Tue,2019-01-08,11:42
105,27069665515,1020581,2,6.69,403,-6.06,Tue,2019-01-08,11:42
105,27069665515,1055658,1,1.19,403,0.0,Tue,2019-01-08,11:42
105,27069665515,1058554,1,1.29,403,-0.3,Tue,2019-01-08,11:42
105,27069665515,1079724,2,4.0,403,-1.98,Tue,2019-01-08,11:42
105,27069665515,1134522,1,1.0,403,-0.19,Tue,2019-01-08,11:42
105,27069665515,1138487,1,2.99,403,-0.8,Tue,2019-01-08,11:42
105,27069665515,5564931,1,1.59,403,0.0,Tue,2019-01-08,11:42
105,27069665515,5995165,2,1.98,403,0.0,Tue,2019-01-08,11:42
105,27069665515,5995692,1,1.29,403,-0.3,Tue,2019-01-08,11:42
105,27069665515,6979803,1,2.99,403,-0.8,Tue,2019-01-08,11:42
105,27069665515,7025250,1,2.0,403,-0.79,Tue,2019-01-08,11:42
105,27069665515,7025326,2,4.0,403,-1.58,Tue,2019-01-08,11:42
105,27069665515,7155759,1,2.5,403,-0.19,Tue,2019-01-08,11:42
105,27069665515,9365106,1,1.0,403,-2.29,Tue,2019-01-08,11:42
105,27069665515,9396664,1,1.0,403,-0.29,Tue,2019-01-08,11:42
105,27069665515,9487519,1,1.09,403,0.0,Tue,2019-01-08,11:42
105,27069665515,9487921,1,1.09,403,0.0,Tue,2019-01-08,11:42
340,27069666324,857215,1,16.08,403,-16.16,Tue,2019-01-08,16:07
340,27069666324,916122,1,4.9,403,-2.96,Tue,2019-01-08,16:07
340,27069666324,925514,1,0.25,403,-0.3,Tue,2019-01-08,16:07
340,27069666324,990897,1,3.04,403,-2.85,Tue,2019-01-08,16:07
340,27069666324,1029743,1,2.32,403,0.0,Tue,2019-01-08,16:07
340,27069666324,1040371,1,1.67,403,-0.82,Tue,2019-01-08,16:07
340,27069666324,1076195,1,1.67,403,-0.82,Tue,2019-01-08,16:07
340,27069666324,1082185,1,1.06,403,0.0,Tue,2019-01-08,16:07
340,27069666324,1106523,1,2.32,403,0.0,Tue,2019-01-08,16:07
340,27069666324,9365106,1,1.0,403,-2.29,Tue,2019-01-08,16:07
340,27069666418,871756,1,2.0,403,-1.49,Tue,2019-01-08,16:25
340,27069666418,896613,2,4.65,403,-3.15,Tue,2019-01-08,16:25
340,27069666418,921068,1,2.99,403,0.0,Tue,2019-01-08,16:25
340,27069666418,927019,2,2.58,403,0.0,Tue,2019-01-08,16:25
340,27069666418,941658,2,6.38,403,0.0,Tue,2019-01-08,16:25
340,27069666418,981760,1,0.89,403,0.0,Tue,2019-01-08,16:25
340,27069666418,1022053,1,2.0,403,-0.49,Tue,2019-01-08,16:25
340,27069666418,1041766,1,1.39,403,-0.6,Tue,2019-01-08,16:25
340,27069666418,1048361,1,3.51,403,-1.41,Tue,2019-01-08,16:25
340,27069666418,1056479,1,2.39,403,0.0,Tue,2019-01-08,16:25
340,27069666418,1056509,2,3.98,403,-0.4,Tue,2019-01-08,16:25
340,27069666418,1059823,1,3.99,403,-0.9,Tue,2019-01-08,16:25
340,27069666418,1063265,1,0.99,403,-0.3,Tue,2019-01-08,16:25
340,27069666418,1120261,2,7.98,403,0.0,Tue,2019-01-08,16:25
340,27069666418,7146027,2,4.0,403,-0.98,Tue,2019-01-08,16:25
340,27069666418,7441210,1,2.0,403,-1.19,Tue,2019-01-08,16:25
340,27069666418,9296919,1,6.79,403,-0.2,Tue,2019-01-08,16:25
340,27069667077,855302,1,1.0,403,-0.5,Tue,2019-01-08,18:52
340,27069667077,878445,1,1.5,403,-0.39,Tue,2019-01-08,18:52
340,27069667077,960999,1,1.5,403,-0.39,Tue,2019-01-08,18:52
340,27069667077,961554,1,1.69,403,0.0,Tue,2019-01-08,18:52
340,27069667077,986947,2,1.0,403,0.0,Tue,2019-01-08,18:52
340,27069667077,1002980,1,1.0,403,-0.5,Tue,2019-01-08,18:52
340,27069667077,1060269,1,0.79,403,-0.1,Tue,2019-01-08,18:52
340,27069667077,1082185,1,0.66,403,0.0,Tue,2019-01-08,18:52
340,27069667077,1092264,1,0.5,403,0.0,Tue,2019-01-08,18:52
340,27069667077,1105488,1,4.85,403,0.0,Tue,2019-01-08,18:52
340,27069667077,1112238,1,3.8,403,0.0,Tue,2019-01-08,18:52
340,27069667077,8118590,1,1.79,403,-1.2,Tue,2019-01-08,18:52
2327,27069676171,9677847,1,0.49,341,-0.5,Tue,2019-01-08,15:44
2327,27069676182,970881,1,2.99,341,0.0,Tue,2019-01-08,15:46
2327,27069676182,1044014,1,2.89,341,0.0,Tue,2019-01-08,15:46
2327,27069676182,1076844,1,1.99,341,0.0,Tue,2019-01-08,15:46
2327,27069676182,1126719,1,5.99,341,0.0,Tue,2019-01-08,15:46
2327,27069676182,6442662,1,2.17,341,-0.72,Tue,2019-01-08,15:46
2327,27069676182,6442830,7,3.43,341,-3.5,Tue,2019-01-08,15:46
2327,27069676182,7409495,1,0.49,341,-0.5,Tue,2019-01-08,15:46
1878,27069688843,840361,1,1.09,313,-0.3,Tue,2019-01-08,18:54
1878,27069688843,893072,2,1.88,313,-1.9,Tue,2019-01-08,18:54
1878,27069688843,1111839,1,0.59,313,-0.4,Tue,2019-01-08,18:54
1878,27069688843,1132770,1,0.59,313,-0.4,Tue,2019-01-08,18:54
1878,27069688843,6944571,1,0.75,313,0.0,Tue,2019-01-08,18:54
1878,27069688902,828385,2,1.98,313,-0.2,Tue,2019-01-08,19:03
1878,27069688902,833723,5,1.5,313,0.0,Tue,2019-01-08,19:03
1878,27069688902,838186,1,4.49,313,0.0,Tue,2019-01-08,19:03
1878,27069688902,858302,2,2.0,313,-0.58,Tue,2019-01-08,19:03
1878,27069688902,878302,3,0.9,313,0.0,Tue,2019-01-08,19:03
1878,27069688902,913202,1,0.3,313,0.0,Tue,2019-01-08,19:03
1878,27069688902,937566,1,1.99,313,0.0,Tue,2019-01-08,19:03
1878,27069688902,942271,1,1.0,313,-0.29,Tue,2019-01-08,19:03
1878,27069688902,949632,1,1.29,313,0.0,Tue,2019-01-08,19:03
1878,27069688902,963542,1,2.89,313,0.0,Tue,2019-01-08,19:03
1878,27069688902,982493,1,1.0,313,-0.19,Tue,2019-01-08,19:03
1878,27069688902,1109238,1,1.49,313,0.0,Tue,2019-01-08,19:03
1878,27069688902,1131382,1,2.57,313,-1.72,Tue,2019-01-08,19:03
1878,27069688902,7167218,7,2.1,313,0.0,Tue,2019-01-08,19:03
1878,27069688902,7409664,2,1.98,313,-0.8,Tue,2019-01-08,19:03
1878,27069688902,7409670,1,0.99,313,-0.4,Tue,2019-01-08,19:03
1878,27069688902,8292899,2,3.98,313,0.0,Tue,2019-01-08,19:03
1878,27069688902,9527487,6,1.8,313,0.0,Tue,2019-01-08,19:03
1878,27069688929,1110843,1,5.65,313,0.0,Tue,2019-01-08,19:06
1878,27069689021,902961,1,4.49,313,0.0,Tue,2019-01-08,19:19
1878,27069689021,1009044,1,4.49,313,0.0,Tue,2019-01-08,19:19
1878,27069689021,1082212,1,2.39,313,0.0,Tue,2019-01-08,19:19
1878,27069689021,9396821,1,0.88,313,-0.71,Tue,2019-01-08,19:19
1878,27069689068,823066,2,0.98,313,-1.0,Tue,2019-01-08,19:25
1878,27069689068,1048916,2,6.38,313,0.0,Tue,2019-01-08,19:25
1878,27069689068,1068588,1,14.99,313,0.0,Tue,2019-01-08,19:25
1878,27069689068,9655187,3,1.47,313,-1.5,Tue,2019-01-08,19:25
1878,27069689732,1029743,1,2.32,313,0.0,Tue,2019-01-08,21:06
1878,27069689732,1071342,1,3.79,313,-0.3,Tue,2019-01-08,21:06
1878,27069689732,1116476,1,1.99,313,0.0,Tue,2019-01-08,21:06
1878,27069689732,8160319,1,0.55,313,0.0,Tue,2019-01-08,21:06
1878,27069690002,877310,1,4.99,313,-0.5,Tue,2019-01-08,22:12
1878,27069690002,1008136,1,2.5,313,-1.09,Tue,2019-01-08,22:12
1878,27069690002,1042942,1,3.99,313,-1.5,Tue,2019-01-08,22:12
1878,27069690002,1092264,1,1.49,313,0.0,Tue,2019-01-08,22:12
796,27069707182,896613,2,5.03,421,-3.41,Tue,2019-01-08,16:43
796,27069707182,901062,1,0.86,421,-0.44,Tue,2019-01-08,16:43
796,27069707182,1024306,1,1.5,421,-0.79,Tue,2019-01-08,16:43
796,27069707182,1053782,2,3.66,421,0.0,Tue,2019-01-08,16:43
796,27069707182,1082185,1,0.63,421,0.0,Tue,2019-01-08,16:43
796,27069707182,6773037,1,3.97,421,0.0,Tue,2019-01-08,16:43
361,27069711713,1005186,1,1.67,443,0.0,Tue,2019-01-08,17:40
361,27069711713,1135868,1,1.29,443,0.0,Tue,2019-01-08,17:40
2058,27069715811,1063207,1,1.86,420,0.0,Tue,2019-01-08,13:47
2058,27069715811,1082185,1,0.17,420,0.0,Tue,2019-01-08,13:47
2058,27069715811,5584645,1,0.4,420,-0.19,Tue,2019-01-08,13:47
294,27069716251,1005186,1,2.5,420,0.0,Tue,2019-01-08,16:30
294,27069716251,1084310,1,2.0,420,-0.69,Tue,2019-01-08,16:30
294,27069716251,6039972,2,1.18,420,0.0,Tue,2019-01-08,16:30
630,27069736621,860299,4,6.0,306,-5.96,Tue,2019-01-08,16:09
630,27069736621,900418,1,1.66,306,-0.83,Tue,2019-01-08,16:09
630,27069736621,937571,5,2.0,306,-0.95,Tue,2019-01-08,16:09
630,27069736621,959985,2,3.34,306,-1.64,Tue,2019-01-08,16:09
630,27069736621,973868,3,1.5,306,-0.87,Tue,2019-01-08,16:09
630,27069736621,1062782,1,1.39,306,-0.6,Tue,2019-01-08,16:09
630,27069736621,1070910,1,0.79,306,-0.2,Tue,2019-01-08,16:09
630,27069736621,1128698,1,0.99,306,-0.5,Tue,2019-01-08,16:09
1655,27069740025,1052752,1,8.29,391,0.0,Tue,2019-01-08,02:47
1655,27069740025,8160236,1,5.49,391,-1.0,Tue,2019-01-08,02:47
1655,27069740025,9337750,1,3.99,391,0.0,Tue,2019-01-08,02:47
1138,27069768055,844165,1,0.88,318,-0.71,Tue,2019-01-08,20:08
1138,27069768055,900370,8,7.04,318,-5.68,Tue,2019-01-08,20:08
1138,27069768055,932298,1,1.25,318,-0.14,Tue,2019-01-08,20:08
1138,27069768055,1076875,1,0.88,318,-0.71,Tue,2019-01-08,20:08
70,27069795704,865891,1,1.0,380,-0.49,Tue,2019-01-08,11:52
70,27069795704,887691,2,2.0,380,-0.98,Tue,2019-01-08,11:52
70,27069795704,925626,2,2.0,380,-1.58,Tue,2019-01-08,11:52
70,27069795704,948420,1,0.79,380,-0.1,Tue,2019-01-08,11:52
70,27069795704,960486,1,0.59,380,-0.6,Tue,2019-01-08,11:52
70,27069795704,1069082,1,0.59,380,-0.6,Tue,2019-01-08,11:52
791,27069796260,879755,1,1.0,380,-0.29,Tue,2019-01-08,14:11
791,27069796260,935959,1,1.0,380,-0.29,Tue,2019-01-08,14:11
718,27069811749,844179,1,3.26,324,-1.15,Tue,2019-01-08,16:49
718,27069811749,845774,1,2.59,324,0.0,Tue,2019-01-08,16:49
718,27069811749,856772,1,1.22,324,-0.07,Tue,2019-01-08,16:49
718,27069811749,860776,1,0.59,324,0.0,Tue,2019-01-08,16:49
718,27069811749,870515,1,0.7,324,0.0,Tue,2019-01-08,16:49
718,27069811749,873902,1,1.5,324,-0.99,Tue,2019-01-08,16:49
718,27069811749,904360,1,0.99,324,0.0,Tue,2019-01-08,16:49
718,27069811749,910032,1,2.0,324,-1.29,Tue,2019-01-08,16:49
718,27069811749,934676,1,1.37,324,-0.42,Tue,2019-01-08,16:49
718,27069811749,950557,1,0.5,324,-0.29,Tue,2019-01-08,16:49
718,27069811749,995965,1,2.0,324,-0.99,Tue,2019-01-08,16:49
718,27069811749,1005609,1,1.39,324,-0.4,Tue,2019-01-08,16:49
718,27069811749,1022053,2,4.0,324,-0.98,Tue,2019-01-08,16:49
718,27069811749,1029743,1,2.49,324,0.0,Tue,2019-01-08,16:49
718,27069811749,1062860,3,1.0,324,-0.47,Tue,2019-01-08,16:49
718,27069811749,1092026,2,1.76,324,-1.42,Tue,2019-01-08,16:49
718,27069811749,1097001,2,6.66,324,-1.32,Tue,2019-01-08,16:49
718,27069811749,1116821,1,1.99,324,0.0,Tue,2019-01-08,16:49
718,27069811749,1127716,1,3.34,324,-0.65,Tue,2019-01-08,16:49
718,27069811749,5565343,1,0.5,324,-0.49,Tue,2019-01-08,16:49
718,27069811749,5582454,1,4.19,324,0.0,Tue,2019-01-08,16:49
718,27069811749,6034857,1,2.0,324,-0.49,Tue,2019-01-08,16:49
718,27069811749,6039632,2,1.0,324,-0.98,Tue,2019-01-08,16:49
718,27069811749,6632482,1,0.0,324,-4.99,Tue,2019-01-08,16:49
718,27069811749,6961668,1,1.0,324,-0.69,Tue,2019-01-08,16:49
718,27069811749,9526563,1,0.3,324,0.0,Tue,2019-01-08,16:49
1733,27070602055,1563735,1,2.99,555,0.0,Tue,2019-01-08,21:08
1733,27070602055,1632262,1,2.69,555,0.0,Tue,2019-01-08,21:08
1704,27081286373,1022872,1,0.25,297,-0.3,Wed,2019-01-09,17:43
